13915
all
standup 5.86 3.62 5.67
staph 3.12 5.89 4.27
staple 4.62 3.75 5.0
stapler 4.6 3.56 6.38
star 7.29 5.3 5.86
star-fruit 6.5 3.83 6.7
starboard 5.67 4.86 5.1
starch 5.0 3.67 6.89
stardom 5.0 6.0 6.85
stardust 6.0 4.3 5.55
stare 3.8 4.9 5.56
starfish 6.73 3.77 5.25
starlet 6.0 3.85 6.12
starlight 7.43 6.33 4.91
starling 5.67 4.64 5.0
starry 7.1 3.83 5.0
starship 6.5 6.29 5.0
start 6.38 5.07 4.25
starter 4.88 3.5 5.33
startle 3.89 4.5 3.55
startled 4.5 6.79 2.95
startling 4.75 5.93 3.75
starvation 1.5 6.2 3.62
starve 2.5 4.57 3.4
starving 3.62 5.53 4.3
stash 5.33 4.38 5.7
stat 4.78 2.67 5.75
state 6.25 3.27 5.38
stately 5.64 3.71 5.4
statement 5.1 3.69 6.92
stateroom 5.55 3.82 5.42
stateside 5.17 4.38 4.75
statesman 5.4 3.0 3.89
static 4.2 3.38 5.0
station 6.33 3.11 4.11
stationary 6.0 3.56 6.5
stationery 5.75 3.56 5.91
statistic 4.2 5.3 5.46
statistical 4.33 3.27 4.43
statue 6.29 2.79 5.08
stature 6.0 4.67 6.73
status 5.71 2.67 5.09
statute 5.6 3.73 5.27
statutory 4.14 5.4 5.0
stay 6.38 3.27 5.12
STD 1.62 5.71 3.33
stead 5.4 3.5 6.17
steadfast 6.67 4.21 7.25
steady 6.29 1.25 5.86
steak 5.89 4.0 6.71
steakhouse 7.44 3.89 7.17
steal 2.0 6.12 3.56
stealing 2.4 5.8 5.54
stealth 5.14 2.88 4.22
steam 5.3 5.1 4.92
steamboat 6.17 5.42 5.7
steamer 5.1 4.27 5.64
steaming 4.83 2.17 6.44
steamship 5.36 4.18 5.42
steamy 5.86 5.33 6.45
steel 4.78 4.0 5.75
steep 5.43 5.4 4.89
steeple 5.89 2.67 5.75
steer 5.89 4.44 6.0
steering 4.25 3.33 7.78
stellar 7.0 3.0 6.11
stem 5.21 3.5 6.33
stench 2.53 4.84 4.12
stenographer 4.86 4.1 5.0
step 5.75 3.47 5.38
stepdaughter 4.7 4.3 5.07
stepfather 4.1 3.69 4.38
stepmother 3.7 4.36 4.0
steps 5.67 2.83 6.22
stepson 4.62 3.25 4.0
stereo 7.4 4.2 5.56
stereotype 3.88 4.0 3.78
sterile 5.45 4.64 5.17
sterilize 5.2 3.88 6.9
sterling 5.9 5.62 5.78
stern 3.9 4.8 5.85
sternum 4.4 3.5 4.67
steroid 4.4 5.45 5.58
stethoscope 5.36 6.0 5.67
stew 5.0 2.62 5.0
steward 4.8 2.6 5.57
stewardess 6.8 4.14 5.18
stick 5.75 3.93 4.5
sticker 6.0 4.0 5.56
stickler 3.0 3.62 5.0
stickup 3.22 6.08 3.33
sticky 4.8 5.62 4.2
stiff 4.13 3.33 5.3
stigma 3.8 4.71 3.76
stillness 5.14 1.25 5.75
stimulant 6.0 5.86 5.0
stimulate 7.27 6.4 6.3
stimulating 6.71 6.9 6.27
stimulation 5.57 4.38 4.75
stimulus 6.29 6.33 6.82
sting 2.38 6.25 3.45
stinger 3.3 4.42 3.94
stinging 3.9 5.44 5.43
stingy 1.83 4.25 4.67
stink 2.35 3.6 5.12
stinker 2.89 4.09 2.71
stinky 3.17 4.29 4.4
stint 4.14 1.75 5.75
stipend 7.0 3.5 5.15
stipulate 5.4 4.45 6.17
stir 5.56 3.75 5.67
stitch 4.78 3.22 5.88
stitching 4.64 3.58 6.0
stock 5.45 4.6 4.67
stockade 3.09 6.0 4.08
stockbroker 3.5 3.36 4.89
stockholder 4.55 3.56 5.14
stocking 6.0 5.0 4.58
stockings 6.43 5.55 5.71
stockpile 5.0 4.62 5.25
stockroom 5.0 3.38 5.22
stoic 4.42 3.09 5.8
stomach 4.89 3.88 5.79
stomachache 2.29 5.1 4.45
stomp 3.29 6.0 6.47
stone 4.67 2.92 6.92
stonewall 4.4 3.67 5.56
stony 4.22 4.18 4.81
stooge 2.9 4.29 3.5
stool 4.71 2.67 5.5
stoop 4.38 3.5 4.71
stop 4.75 4.07 4.12
stopover 4.5 3.2 4.89
stopper 4.7 4.17 5.88
stopwatch 5.1 5.0 5.54
storage 4.43 3.67 6.86
store 7.0 3.44 5.33
storefront 5.75 3.0 5.56
storeroom 5.0 2.62 6.12
storm 6.57 6.14 3.78
stormy 5.09 6.43 5.33
story 7.88 3.27 5.5
storybook 6.44 2.38 6.44
storyteller 6.57 2.0 5.25
storytelling 6.67 4.0 6.64
stout 4.64 3.14 4.8
stove 5.73 3.6 5.88
stow 4.8 3.2 4.93
stowaway 4.67 5.09 4.2
straddle 5.75 5.42 5.0
straighten 6.0 3.09 6.17
straightforward 6.1 4.0 6.8
strain 3.5 4.62 3.78
straitjacket 2.0 4.56 4.07
strand 5.58 2.92 4.8
strange 4.67 4.38 4.22
stranger 4.0 5.85 4.25
strangle 3.4 6.71 2.88
strangulation 2.78 5.08 3.38
strap 4.9 3.9 5.11
strapless 5.23 5.33 4.44
strapping 5.09 5.46 4.33
strategic 5.78 4.31 6.33
strategist 5.29 5.0 6.0
strategy 6.9 4.73 6.73
stratosphere 5.12 4.0 5.33
straw 6.44 3.0 5.33
strawberry 8.0 4.0 5.93
stray 4.2 4.38 6.1
streak 6.14 5.18 4.1
stream 7.45 4.71 5.3
streamline 5.4 4.4 5.38
street 5.31 3.77 5.82
streetcar 5.33 4.22 6.5
streetlight 4.88 4.12 5.22
strength 6.1 4.69 7.42
strengthen 7.5 4.4 5.36
strenuous 4.17 4.67 5.2
strep 3.36 4.45 3.08
stress 1.91 6.22 3.5
stressful 2.1 4.78 3.93
stretch 5.67 4.79 6.12
stretcher 2.57 5.0 4.47
stricken 3.36 5.23 2.62
strict 3.88 5.67 6.45
stride 5.78 4.46 5.33
strife 3.89 4.42 4.5
strike 3.67 6.56 3.22
strikeout 3.08 4.73 5.0
striker 4.27 6.0 4.82
string 5.3 4.38 6.1
strings 5.11 2.67 7.0
stringy 3.5 4.5 4.62
strip 6.0 4.93 5.0
stripe 5.22 3.38 5.8
striped 4.78 4.69 4.9
stripper 4.78 7.12 6.19
striptease 4.29 6.2 5.09
strive 6.42 4.27 5.6
stroke 4.38 5.75 3.46
stroll 6.0 3.67 6.55
stroller 5.71 3.62 5.25
strong 6.89 5.0 6.69
stronghold 5.17 4.88 5.25
structural 6.12 5.11 5.64
structure 5.73 4.23 4.88
strudel 5.5 3.8 5.47
struggle 3.21 5.67 3.44
strut 5.3 5.42 6.5
stub 3.91 4.25 4.67
stubborn 2.57 5.33 5.45
stubbornness 4.83 4.7 5.82
stubby 4.29 4.17 5.6
stud 3.82 5.08 5.08
student 6.4 3.38 6.58
studio 6.09 5.75 5.5
study 6.33 3.38 5.67
stuff 6.25 3.53 4.38
stuffed-animal 7.09 2.38 5.57
stuffy 3.09 5.14 2.67
stumble 3.89 4.75 5.0
stump 4.5 3.56 4.79
stun 4.85 4.83 4.44
stunner 6.0 4.83 5.77
stunning 6.0 5.56 5.71
stunt 4.33 5.62 5.31
stuntman 6.0 6.12 5.2
stupendous 7.12 4.62 6.78
stupid 2.95 4.11 3.38
stupidity 2.55 4.43 3.7
sturdy 5.67 3.0 7.11
stutter 2.78 4.62 5.31
style 6.89 3.77 7.67
styling 6.12 4.89 6.55
stylish 5.86 3.88 5.83
stylist 5.75 3.67 5.38
suave 5.62 3.58 5.31
sub 5.11 3.15 5.2
subatomic 5.43 6.33 3.73
subcommittee 5.0 4.83 5.0
subconscious 5.64 4.3 5.0
subdivision 4.8 3.5 4.87
subdue 3.17 3.14 6.0
subdued 4.29 2.48 4.06
subdural 3.29 3.67 5.36
subject 6.11 3.46 6.17
subjective 5.89 3.67 5.25
sublet 5.09 4.64 5.25
sublevel 5.75 3.64 5.56
sublime 6.8 3.8 4.77
subliminal 5.88 4.58 4.22
submarine 5.86 3.8 4.56
submerge 4.11 3.71 4.35
submersible 4.64 5.15 5.5
submission 4.8 5.29 5.29
submissive 4.0 2.11 4.25
submit 3.62 3.5 3.71
subordinate 4.83 3.12 3.67
subpoena 2.36 5.36 2.0
subscribe 5.91 5.29 6.5
subscriber 5.64 3.0 5.0
subscription 5.22 3.0 5.56
subsequent 5.43 4.2 5.78
subservient 3.0 2.5 4.0
subside 5.2 3.1 4.8
subsidiary 4.5 3.29 5.47
subspace 4.64 3.08 5.9
substance 5.0 1.62 5.5
substandard 3.67 3.54 4.22
substantial 6.27 6.36 6.75
substantiate 4.92 3.55 5.6
substation 3.8 3.38 5.8
substitute 5.33 3.17 6.0
substitution 4.73 2.6 5.57
subterranean 5.1 4.5 4.65
subtext 4.45 4.0 4.42
subtitle 5.1 2.62 5.55
subtle 5.55 3.14 4.9
subtlety 4.9 4.5 5.24
subtract 4.2 4.3 4.56
suburb 5.36 3.33 6.11
suburban 5.43 4.67 5.93
suburbia 5.27 4.14 5.0
subversive 3.86 5.33 5.53
subway 5.5 3.93 4.25
succeed 7.18 6.25 5.0
success 7.67 5.82 6.04
successful 7.45 5.0 8.0
succession 5.25 3.58 5.89
successor 6.25 3.93 5.5
succubus 3.78 4.0 3.44
succulent 6.64 5.46 7.67
suck 3.78 6.0 5.0
sucker 3.36 5.64 2.33
suction 4.11 4.27 4.14
suds 5.22 4.08 5.6
sue 2.3 5.92 5.17
suede 5.2 3.12 6.11
suffer 2.2 4.42 3.19
suffice 5.79 3.17 6.67
sufficient 5.71 1.5 5.38
suffocate 2.4 6.67 4.2
suffocation 1.71 5.55 2.4
sugar 6.33 5.11 4.86
suggest 5.7 3.23 6.58
suggestion 6.33 4.21 7.38
suggestive 4.78 4.22 5.5
suicidal 3.0 5.0 3.29
suicide 1.14 7.46 3.38
suit 5.67 3.62 5.22
suitable 5.64 2.3 6.0
suitcase 5.8 4.0 5.24
suite 7.57 2.33 6.55
suitor 7.0 2.33 5.56
sulfate 4.58 4.0 4.9
sulfur 3.71 4.0 5.07
sulk 3.0 3.44 2.83
sullen 2.71 4.9 4.78
sully 3.45 4.55 4.67
sultan 5.12 2.92 4.78
sum 6.11 3.25 6.06
summarize 4.0 2.9 6.73
summary 5.25 3.89 6.09
summation 4.11 2.78 5.21
summer 8.33 6.0 6.56
summerhouse 8.17 3.5 4.89
summertime 7.67 5.79 5.38
summit 5.9 5.0 4.5
summon 5.78 4.75 5.94
summons 3.9 5.6 3.88
sumo 4.4 4.2 4.73
sun 6.79 4.44 5.15
sunburn 2.78 4.89 3.83
sundae 7.57 4.0 5.38
sundial 6.67 3.57 5.0
sundown 6.36 4.58 3.58
sunflower 6.75 3.08 5.38
sunglasses 6.58 2.91 5.4
sunken 4.4 4.4 4.13
sunlight 7.39 4.16 6.9
sunny 8.0 5.89 5.69
sunrise 7.5 4.64 5.12
sunroof 6.29 3.1 6.33
sunscreen 6.09 4.29 6.67
sunset 7.89 4.79 6.0
sunshine 8.18 6.09 5.17
suntan 6.25 3.5 4.6
sunup 5.56 3.44 5.88
sup 5.5 4.0 5.2
super 6.8 4.6 6.86
superb 7.4 4.62 6.4
superficial 3.1 4.6 4.67
superfluous 4.73 4.69 4.62
superhero 6.83 4.91 5.8
superhuman 6.88 5.25 5.77
superintendent 5.0 3.33 6.38
superior 5.43 3.33 5.91
superiority 4.56 5.11 6.22
superman 7.0 4.5 5.22
supermarket 6.0 5.0 5.4
supermodel 6.22 6.29 4.75
supernatural 6.44 6.38 4.56
supernova 5.14 6.2 4.45
superposition 3.5 4.0 4.87
superpower 7.44 5.69 6.56
superstar 6.22 4.56 6.6
superstition 4.57 6.6 5.38
superstitious 4.29 5.17 4.2
superstore 6.22 4.25 5.4
supervise 5.14 4.17 7.11
supervision 4.14 5.6 4.0
supervisor 4.5 3.6 5.82
supper 6.89 4.67 6.67
suppertime 7.0 4.42 7.11
supple 6.62 5.0 5.85
supplement 5.12 3.83 5.67
supplemental 5.83 3.5 6.4
supplier 4.91 3.38 4.43
supply 5.5 4.43 5.0
support 8.0 3.22 5.56
supporter 5.78 4.5 6.5
supportive 7.33 3.33 6.11
suppose 5.75 3.33 4.75
supposed 4.88 3.33 4.12
suppress 2.67 3.0 4.0
suppression 3.83 4.0 4.2
supremacy 3.36 4.57 5.45
supreme 5.33 3.78 6.25
sure 7.75 3.33 6.75
surf 6.7 5.0 5.12
surface 5.78 2.78 6.12
surfboard 5.36 3.5 4.75
surfer 5.5 5.0 5.6
surge 5.83 4.17 6.33
surgeon 4.12 4.25 6.0
surgery 3.32 5.7 3.25
surgical 4.64 5.23 4.62
surly 3.56 3.88 4.45
surname 5.2 3.3 5.33
surplus 5.57 3.5 6.8
surprise 7.83 7.11 5.0
surprised 6.56 6.62 4.5
surprising 6.78 4.88 3.36
surreal 6.6 4.57 4.33
surrender 3.5 4.91 4.36
surrogate 5.09 5.08 4.33
surround 5.17 3.12 4.92
surroundings 6.29 3.8 5.89
surveillance 2.85 5.17 5.11
survey 5.43 4.67 6.4
survival 7.71 5.5 6.44
survive 6.56 4.0 5.92
survivor 6.4 4.36 6.18
susceptible 3.78 5.25 4.93
sushi 5.5 6.29 5.9
suspect 2.0 5.78 2.56
suspend 4.43 6.0 5.0
suspense 5.0 6.1 3.91
suspension 4.73 4.1 5.67
suspicion 3.27 6.36 5.33
suspicious 3.67 5.11 4.83
sustain 4.89 3.71 6.0
sustenance 6.5 2.0 5.33
suture 4.27 4.45 5.27
suv 3.8 2.91 4.69
swab 5.5 3.0 5.09
swag 6.17 4.86 5.5
swallow 5.12 3.83 7.22
swami 4.09 4.36 4.0
swamp 4.36 4.11 3.62
swank 5.67 4.29 5.0
swap 4.88 3.5 4.89
swarm 3.2 5.25 4.57
swastika 1.62 6.5 2.67
swat 4.36 5.67 5.78
sway 4.43 5.17 6.2
swear 4.17 6.5 3.89
sweat 4.6 4.33 4.93
sweater 6.0 3.43 7.0
sweatshirt 6.22 2.0 5.62
sweatshop 2.29 6.7 2.67
sweaty 4.0 5.93 5.33
sweep 5.18 4.73 6.17
sweeper 5.14 4.0 5.93
sweet 8.12 4.0 5.62
sweeten 6.08 4.27 5.5
sweetheart 7.57 5.89 6.43
sweetie 8.33 4.0 5.89
sweetness 7.7 4.43 6.0
swell 5.33 5.71 5.2
swerve 4.38 5.38 3.89
swift 5.68 5.35 6.0
swig 4.56 4.12 6.25
swill 4.67 3.85 5.44
swim 6.67 5.23 5.83
swimmer 6.44 4.31 6.14
swimming 6.5 5.67 6.11
swimsuit 6.1 5.67 5.36
swindle 2.86 4.73 3.3
swindler 2.12 4.79 2.25
swine 2.92 3.18 5.0
swing 6.86 5.5 6.73
swinger 3.14 5.9 4.78
swipe 4.75 4.5 4.92
swirl 6.2 2.71 4.9
swish 5.14 3.3 6.09
switch 5.11 3.69 5.33
switchblade 3.27 4.8 4.71
switchboard 4.88 3.62 4.33
swivel 5.55 4.29 5.44
swoon 5.88 3.25 5.89
swoop 5.0 5.9 5.11
sword 5.27 6.09 5.67
swordfish 5.6 4.75 5.9
swordplay 5.18 6.31 5.88
swordsman 5.62 5.11 4.64
sycamore 6.0 4.64 4.92
syllable 5.0 3.0 5.15
syllabus 5.25 3.25 4.54
symbiotic 5.8 4.8 5.08
symbol 5.75 3.5 4.08
symbolic 6.11 3.08 6.11
symbolism 6.0 3.38 6.22
symbolize 5.7 4.5 6.11
symmetrical 6.11 2.83 4.75
symmetry 6.0 3.09 6.36
sympathetic 5.71 3.12 5.75
sympathize 6.3 3.2 6.77
sympathy 5.57 2.12 5.88
symphonic 6.7 6.38 5.6
symphony 7.11 4.18 5.14
symposium 6.0 4.91 6.0
symptom 3.88 3.92 5.0
symptomatic 3.9 4.64 4.33
synagogue 5.38 3.33 5.45
synapse 5.11 4.07 4.25
synaptic 4.86 3.67 4.78
sync 6.43 3.9 6.33
synchronize 6.43 2.67 6.82
syndicate 5.17 2.83 3.89
syndrome 3.5 5.33 3.71
synergy 5.33 3.5 5.69
synonymous 5.5 3.58 5.9
synthesizer 5.11 4.91 4.86
synthetic 4.5 3.75 4.0
syphilis 1.68 5.86 3.5
syringe 3.17 4.36 4.8
syrup 7.0 2.5 4.89
system 5.5 3.2 5.75
systematic 5.0 3.62 4.44
t-shirt 6.25 2.33 5.38
tab 5.55 4.91 5.67
tabasco 4.5 4.67 5.22
tabernacle 5.3 3.14 5.62
table 5.39 3.47 6.27
tablecloth 4.89 2.12 6.31
tablet 6.29 3.4 6.73
tabloid 4.17 3.75 4.17
taboo 4.33 5.0 4.0
tack 5.0 3.1 5.0
tackle 5.33 4.38 6.0
tacky 4.1 4.9 4.6
taco 6.29 3.4 6.11
tact 5.9 2.67 6.36
tactful 5.9 4.25 5.4
tactic 6.0 4.8 6.0
tactical 5.62 4.17 6.0
tad 5.3 3.88 6.0
tadpole 6.36 5.29 5.5
taffy 6.71 3.36 5.7
tag 4.83 4.57 5.5
tail 5.0 3.7 5.23
tailgate 4.56 4.62 5.62
taillight 5.33 4.14 5.4
tailor 5.0 4.0 5.67
tailpipe 4.5 3.42 6.11
taint 3.7 4.75 4.7
take 5.25 4.4 4.88
takeoff 6.12 4.08 4.77
takeout 6.0 4.0 7.0
takeover 3.5 5.12 5.11
taker 3.5 4.46 3.43
talcum 5.55 4.36 4.75
tale 5.43 3.33 6.27
talent 6.67 5.4 6.55
talented 8.18 4.43 6.3
talisman 5.8 4.3 4.73
talk 6.62 3.07 5.86
talkative 5.45 4.23 5.12
talker 4.62 3.62 6.38
tall 6.67 3.38 6.58
tally 5.0 4.57 5.8
talon 4.89 5.0 4.17
tambourine 5.89 3.18 4.86
tame 6.25 6.0 5.55
tamer 5.56 3.25 6.13
tamper 3.17 5.64 4.55
tampon 3.12 4.0 4.89
tan 6.18 3.86 5.6
tang 4.78 4.0 5.62
tangerine 7.0 2.5 6.11
tangible 5.29 4.33 7.2
tangle 3.73 4.83 5.17
tango 4.89 4.45 5.71
tank 4.61 3.92 5.25
tank-top 5.75 5.88 5.75
tanker 4.29 4.0 5.3
tantrum 3.22 5.0 2.14
tap 4.89 3.75 6.06
tape 5.5 3.5 4.56
tape-measure 5.5 4.5 5.65
tapestry 5.56 2.25 6.0
tapeworm 2.3 4.67 3.29
tapioca 5.0 3.5 5.29
taps 4.78 3.0 4.57
tar 3.86 3.83 5.11
tarantula 3.0 6.9 3.78
tardiness 3.09 4.83 4.75
tardy 3.43 4.0 4.09
target 4.56 4.92 6.25
tarmac 5.12 3.64 5.08
tarot 3.75 3.25 4.56
tarp 4.78 2.62 4.09
tarry 4.73 3.45 4.83
tart 5.18 4.88 6.0
tartar 4.5 3.42 4.42
task 6.62 5.44 5.91
tassel 4.62 4.5 5.83
taste 6.87 4.38 7.44
tasteful 6.91 4.15 6.88
tasteless 3.09 3.3 6.0
tasty 7.33 5.14 6.0
tattler 3.29 4.6 4.91
tattletale 2.86 6.9 5.11
tattoo 4.5 5.0 6.46
taunt 3.11 4.75 2.91
taupe 4.9 3.12 6.1
taut 5.0 4.43 4.12
tavern 6.25 5.22 4.27
tawdry 3.27 2.71 3.67
tawny 4.91 4.36 3.75
tax 3.0 4.5 3.0
taxi 5.44 3.29 4.64
taxicab 5.07 3.17 4.78
taxpayer 3.38 3.08 5.0
tea 7.5 2.25 5.22
teach 7.5 4.57 5.33
teacher 8.29 2.78 5.75
teacup 6.86 4.67 6.09
teahouse 5.83 2.9 6.7
teal 4.86 4.17 6.33
team 6.62 3.47 5.75
teammate 5.5 4.12 5.33
teamwork 6.91 4.08 5.12
teapot 6.44 3.5 6.0
tear 3.5 4.46 5.92
tearful 3.33 5.0 4.38
tease 4.28 5.47 4.86
teaspoon 6.5 1.6 5.89
teatime 6.44 3.43 6.09
tech 6.4 4.12 5.2
technical 5.09 5.4 6.25
technicality 4.86 4.45 3.7
technician 5.22 3.38 4.89
technique 6.83 3.25 5.42
techno 6.0 5.57 5.1
technological 5.17 3.67 6.0
technology 5.57 4.55 4.86
teddy-bear 7.86 2.0 6.38
tedious 3.43 4.33 4.11
tee 4.57 5.0 6.0
teeming 4.44 3.44 4.17
teen 5.25 4.08 4.46
teenage 6.3 5.4 5.0
teenager 5.29 5.0 4.8
teens 5.67 4.23 3.71
teensy 5.17 3.75 5.9
teeny 5.25 3.88 4.44
teeth 4.43 3.7 6.0
teething 2.75 4.7 4.14
telegram 5.29 4.75 5.08
telegraph 5.55 2.62 4.75
telekinesis 6.33 5.15 6.11
telemetry 4.86 4.83 6.27
telepathic 6.18 4.3 6.14
telepathy 4.91 5.71 7.0
telephone 5.56 3.92 6.75
telescope 6.1 4.0 6.38
telethon 3.27 2.54 4.5
teletype 5.3 3.71 5.41
televised 5.44 3.0 5.12
television 7.2 4.0 5.83
tell 5.12 3.73 5.62
teller 5.56 3.67 5.33
temp 4.67 3.18 5.56
temper 3.57 5.0 4.2
temperament 5.33 4.33 5.33
temperamental 3.45 6.43 5.67
temperance 5.0 4.9 6.31
temperature 5.56 4.07 3.88
tempest 4.29 5.8 5.11
template 5.4 3.5 4.5
temple 5.0 3.1 5.31
tempo 6.2 3.38 5.3
temporal 4.56 3.75 6.07
temporary 4.38 3.75 4.0
tempt 4.22 5.62 5.19
temptation 4.1 4.75 5.69
tempting 6.5 5.67 4.67
temptress 5.18 6.21 7.0
ten 5.55 3.17 4.67
tenacious 6.33 4.83 5.44
tenant 4.25 3.08 5.31
tend 5.1 3.0 6.0
tendency 5.75 5.0 5.0
tender 6.29 3.44 5.64
tenderfoot 4.0 2.9 5.27
tenderness 7.33 3.0 6.5
tendon 5.22 3.43 4.59
tenement 3.9 2.93 5.25
tennis 5.94 3.8 6.31
tenor 5.9 4.12 5.71
tense 2.88 4.8 4.17
tension 4.14 5.5 3.71
tent 6.5 3.88 5.4
tentative 5.0 3.3 5.29
tenure 5.0 3.86 5.94
tepee 5.64 4.43 5.6
tequila 5.7 5.64 5.55
teriyaki 6.67 4.11 5.88
term 5.44 3.54 5.6
terminal 4.25 3.58 4.4
terminate 3.55 5.62 4.0
termination 2.86 6.33 3.22
terminator 4.7 4.67 4.23
terminology 6.33 4.11 5.67
termite 3.41 4.42 3.64
terrace 4.5 3.25 5.86
terrain 6.0 3.18 4.8
terrible 1.75 5.11 3.21
terrier 7.0 4.25 5.55
terrific 7.53 5.86 6.95
terrified 2.33 6.08 3.35
terrify 3.83 6.33 2.89
terrifying 1.33 5.75 2.92
territorial 4.29 5.0 5.6
territory 5.7 3.43 6.0
terror 2.1 6.0 3.44
terrorism 1.6 6.14 2.2
terrorist 2.25 5.75 2.05
terrorize 2.3 7.0 3.0
test 4.83 5.25 3.67
testament 5.25 6.11 6.0
testicle 4.5 5.33 4.89
testicular 3.56 4.64 3.5
testify 4.8 5.38 6.5
testimonial 6.56 4.22 6.33
testimony 5.0 4.0 4.82
testosterone 5.4 6.12 4.5
testy 3.3 5.7 5.54
tetanus 3.0 5.12 4.94
tether 4.17 3.73 3.4
text 6.71 4.33 6.82
textbook 5.33 2.83 5.0
textile 5.36 3.69 5.38
texture 5.56 3.25 5.47
thank 7.12 3.27 7.12
thankful 7.74 4.76 7.38
thankless 3.29 4.0 4.73
thanks 7.5 4.0 6.62
thanksgiving 7.27 4.85 6.38
thatch 5.11 2.62 4.45
thaw 4.91 4.12 5.58
theater 6.38 3.67 5.17
theatrical 4.9 5.0 6.88
theatrics 5.64 4.4 6.33
theft 2.1 4.92 4.25
theme 5.0 2.38 5.62
theology 5.43 3.45 5.5
theoretical 4.8 4.17 4.76
theory 5.78 4.87 6.12
therapeutic 6.38 2.42 5.92
therapist 4.64 3.71 4.0
therapy 4.12 3.12 4.78
thermal 5.4 3.25 4.7
thermometer 5.15 2.0 5.86
thermos 5.3 2.8 5.07
thermostat 6.09 4.0 5.67
thesis 5.3 4.25 5.6
thick 4.43 3.42 5.67
thicket 4.45 3.86 5.6
thickness 4.88 4.0 5.14
thief 2.43 5.79 3.0
thigh 5.27 4.88 5.9
thin 5.8 5.7 5.2
thing 5.12 3.27 5.0
thingy 4.86 6.0 5.09
think 6.75 3.64 6.5
thinker 6.43 4.9 7.1
third 4.62 3.0 5.78
thirst 4.71 4.0 6.0
thirsty 5.29 3.38 6.25
thirteen 5.27 4.38 4.12
thirty 4.86 3.8 5.56
thistle 4.55 3.71 3.2
thong 4.11 3.89 4.62
thorn 3.79 4.1 4.0
thorny 3.7 5.17 3.5
thorough 6.44 3.85 7.57
thoroughbred 6.14 4.3 6.0
thoroughfare 5.22 4.38 6.56
thought 6.95 3.62 6.08
thoughtful 6.46 2.56 6.24
thoughtless 4.8 4.25 5.2
thousand 7.5 4.12 5.89
thrash 3.3 3.62 4.45
thread 5.3 3.75 5.19
threat 2.64 6.92 3.83
threaten 2.8 7.11 3.67
three 5.11 2.83 5.67
threesome 7.1 5.5 4.93
threshold 4.67 3.12 5.0
thrift 6.6 2.12 6.58
thrill 7.43 7.37 5.63
thriller 6.0 6.78 4.3
thrilling 7.18 6.88 5.67
thrive 6.57 6.5 7.09
thriving 6.33 3.83 7.22
throat 4.67 3.77 5.67
throbbing 3.82 6.0 4.67
throes 4.57 5.0 4.67
throne 5.36 5.73 6.33
throttle 5.4 6.1 5.33
throw 5.75 4.6 5.62
throwback 5.0 4.0 5.27
thrower 4.71 2.75 5.0
thrust 5.6 5.0 5.56
thruster 4.71 4.2 5.12
thud 4.44 5.38 5.44
thug 2.25 5.42 3.67
thumb 5.0 4.33 6.5
thumbprint 5.7 4.14 4.41
thump 3.57 3.67 6.1
thumper 4.71 4.91 5.5
thunder 6.0 5.73 2.83
thunderbolt 4.86 6.5 4.33
thunderclap 4.89 5.54 4.0
thunderstorm 6.1 6.38 3.8
thyroid 4.43 3.45 2.9
tiara 5.6 4.56 5.57
tibia 4.55 4.0 6.0
tic 3.89 4.23 3.22
tick 2.78 4.23 3.67
ticker 4.55 4.88 6.17
ticket 7.0 5.22 4.67
tickle 5.56 5.75 5.12
ticklish 6.3 4.55 4.3
tidal 5.5 5.54 5.67
tidal-wave 4.33 4.56 2.88
tide 6.5 5.29 5.11
tidings 6.09 3.86 5.2
tidy 5.42 2.75 6.64
tie 6.33 3.67 5.0
tier 4.7 4.5 5.15
tiger 6.08 5.08 4.8
tighten 5.0 5.0 6.64
tightrope 4.62 4.75 3.31
tights 6.88 4.33 4.69
tile 4.33 2.57 4.64
tilt 4.75 4.42 5.8
timber 4.7 4.6 5.15
time 5.06 5.0 4.33
timeless 4.71 2.5 5.09
timely 5.71 1.75 4.88
timeout 3.67 3.38 5.12
timer 5.0 5.0 4.0
times 6.38 3.33 6.14
timetable 5.22 3.62 5.81
timid 3.71 2.64 5.0
timing 5.56 4.22 5.33
tin 5.0 2.88 5.33
tinfoil 5.09 3.73 5.33
tingle 6.5 5.5 5.78
tinker 6.0 1.5 5.75
tinkle 4.67 3.62 5.56
tinkling 5.55 5.75 6.25
tinsel 6.0 3.86 5.0
tiny 4.89 4.38 5.83
tip 6.3 3.67 5.5
tipper 4.86 4.83 6.73
tipster 4.71 4.17 5.36
tipsy 5.2 4.8 5.11
tiptoe 5.58 2.91 6.0
tire 4.8 3.2 5.22
tired 3.75 3.53 3.71
tireless 5.11 4.5 6.62
tiresome 4.1 2.25 5.1
tiring 4.71 3.3 3.9
tissue 5.0 2.86 5.71
tit 6.11 5.85 5.11
titan 5.33 3.67 5.75
titanic 4.17 5.0 4.9
titanium 5.67 2.5 5.44
title 6.0 2.67 6.5
toad 6.27 3.2 5.57
toast 6.9 3.54 6.27
toaster 5.7 3.38 6.2
toasty 6.64 4.67 5.0
tobacco 3.33 4.5 4.0
toddler 6.33 3.78 4.0
toe 5.0 3.08 4.78
toenail 4.33 2.0 5.56
toffee 6.7 4.67 6.57
tofu 4.25 3.67 4.0
toga 5.4 4.57 6.4
togetherness 6.3 4.9 5.92
toil 2.3 5.0 5.07
